"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Attribute-Aware RBFs: Interactive Visualization of Time Series Particle Volumes Using RT Core Range Queries","N. Morrical; S. Zellmann; A. Sahistan; P. Shriwise; V. Pascucci","Scientific Computing and Imaging Institute, University of Utah, USA; University of Cologne, USA; Scientific Computing and Imaging Institute, University of Utah, USA; Argonne National Laboratory, USA; Scientific Computing and Imaging Institute, University of Utah, USA","IEEE Transactions on Visualization and Computer Graphics","25 Dec 2023","2024","30","1","1150","1160","Smoothed-particle hydrodynamics (SPH) is a mesh-free method used to simulate volumetric media in fluids, astrophysics, and solid mechanics. Visualizing these simulations is problematic because these datasets often contain millions, if not billions of particles carrying physical attributes and moving over time. Radial basis functions (RBFs) are used to model particles, and overlapping particles are interpolated to reconstruct a high-quality volumetric field; however, this interpolation process is expensive and makes interactive visualization difficult. Existing RBF interpolation schemes do not account for color-mapped attributes and are instead constrained to visualizing just the density field. To address these challenges, we exploit ray tracing cores in modern GPU architectures to accelerate scalar field reconstruction. We use a novel RBF interpolation scheme to integrate per-particle colors and densities, and leverage GPU-parallel tree construction and refitting to quickly update the tree as the simulation animates over time or when the user manipulates particle radii. We also propose a Hilbert reordering scheme to cluster particles together at the leaves of the tree to reduce tree memory consumption. Finally, we reduce the noise of volumetric shadows by adopting a spatially temporal blue noise sampling scheme. Our method can provide a more detailed and interactive view of these large, volumetric, time-series particle datasets than traditional methods, leading to new insights into these physics simulations.","1941-0506","","10.1109/TVCG.2023.3327366","UChicago Argonne, LLC; Operator of Argonne National Laboratory (“Argonne”); U.S. Department of Energy Office of Science laboratory(grant numbers:DE-AC02-06CH11357); Department of Energy (DOE)(grant numbers:001425594); Deutsche Forschungsgemeinschaft (DFG, German Research Foundation)(grant numbers:456842964); NSF OAC(grant numbers:2138811); NSF CI(grant numbers:2127548,DE-FE0031880); Intel oneAPI Centers of Excellence; University of Utah; Exascale Computing Project(grant numbers:17-SC-20-SC); NNSA; UT-Battelle LLC(grant numbers:DE-AC05-00OR22725); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10296023","Ray Tracing;Volume Rendering;Particle Volumes;Radial Basis Functions;Scientific Visualization","Ray tracing;Graphics processing units;Rendering (computer graphics);Data visualization;Color;Time series analysis;Memory management","","1","","48","IEEE","25 Oct 2023","","","IEEE","IEEE Journals"
"Reclaiming the Horizon: Novel Visualization Designs for Time-Series Data with Large Value Ranges","D. Braun; R. Borgo; M. Sondag; T. von Landesberger","University of Cologne, Germany; King's College London, USA; University of Cologne, Germany; University of Cologne, Germany","IEEE Transactions on Visualization and Computer Graphics","25 Dec 2023","2024","30","1","1161","1171","We introduce two novel visualization designs to support practitioners in performing identification and discrimination tasks on large value ranges (i.e., several orders of magnitude) in time-series data: (1) The order of magnitude horizon graph, which extends the classic horizon graph; and (2) the order of magnitude line chart, which adapts the log-line chart. These new visualization designs visualize large value ranges by explicitly splitting the mantissa $m$ and exponent $e$ of a value $v=m\cdot 10^{e}$. We evaluate our novel designs against the most relevant state-of-the-art visualizations in an empirical user study. It focuses on four main tasks commonly employed in the analysis of time-series and large value ranges visualization: identification, discrimination, estimation, and trend detection. For each task we analyze error, confidence, and response time. The new order of magnitude horizon graph performs better or equal to all other designs in identification, discrimination, and estimation tasks. Only for trend detection tasks, the more traditional horizon graphs reported better performance. Our results are domain-independent, only requiring time-series data with large value ranges.","1941-0506","","10.1109/TVCG.2023.3326576","BMBF; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10290958","Visualization techniques;time-series;design study;orders of magnitude;logarithmic scale","Data visualization;Task analysis;Image color analysis;Bars;Standards;Market research;Estimation","","","","47","IEEE","23 Oct 2023","","","IEEE","IEEE Journals"
"Supporting Guided Exploratory Visual Analysis on Time Series Data with Reinforcement Learning","Y. Shi; B. Chen; Y. Chen; Z. Jin; K. Xu; X. Jiao; T. Gao; N. Cao","Intelligent Big Data Visualization Lab, Tongji University, China; Intelligent Big Data Visualization Lab, Tongji University, China; Intelligent Big Data Visualization Lab, Tongji University, China; Huawei Cloud Computing Technologies Co., Ltd., China; Huawei Cloud Computing Technologies Co., Ltd., China; Intelligent Big Data Visualization Lab, Tongji University, China; Intelligent Big Data Visualization Lab, Tongji University, China; Intelligent Big Data Visualization Lab, Tongji University, China","IEEE Transactions on Visualization and Computer Graphics","25 Dec 2023","2024","30","1","1172","1182","The exploratory visual analysis (EVA) of time series data uses visualization as the main output medium and input interface for exploring new data. However, for users who lack visual analysis expertise, interpreting and manipulating EVA can be challenging. Thus, providing guidance on EVA is necessary and two relevant questions need to be answered. First, how to recommend interesting insights to provide a first glance at data and help develop an exploration goal. Second, how to provide step-by-step EVA suggestions to help identify which parts of the data to explore. In this work, we present a reinforcement learning (RL)-based system, Visail, which generates EVA sequences to guide the exploration of time series data. As a user uploads a time series dataset, Visail can generate step-by-step EVA suggestions, while each step is visualized as an annotated chart combined with textual descriptions. The RL-based algorithm uses exploratory data analysis knowledge to construct the state and action spaces for the agent to imitate human analysis behaviors in data exploration tasks. In this way, the agent learns the strategy of generating coherent EVA sequences through a well-designed network. To evaluate the effectiveness of our system, we conducted an ablation study, a user study, and two case studies. The results of our evaluation suggested that Visail can provide effective guidance on supporting EVA on time series data.","1941-0506","","10.1109/TVCG.2023.3327200","NSFC(grant numbers:62061136003,62072338,62002267); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10297595","Time Series Data;Exploratory Visual Analysis;Reinforcement Learning","Time series analysis;Data visualization;Task analysis;Data mining;Data analysis;Visual analytics;Reinforcement learning","","1","","77","IEEE","26 Oct 2023","","","IEEE","IEEE Journals"
"TimeTuner: Diagnosing Time Representations for Time-Series Forecasting with Counterfactual Explanations","J. Hao; Q. Shi; Y. Ye; W. Zeng","Hong Kong University of Science and Technology (Guangzhou), Guangzhou, China; Hong Kong University of Science and Technology (Guangzhou), Guangzhou, China; Hong Kong University of Science and Technology (Guangzhou), Guangzhou, China; Hong Kong University of Science and Technology (Guangzhou), Guangzhou, China","IEEE Transactions on Visualization and Computer Graphics","25 Dec 2023","2024","30","1","1183","1193","Deep learning (DL) approaches are being increasingly used for time-series forecasting, with many efforts devoted to designing complex DL models. Recent studies have shown that the DL success is often attributed to effective data representations, fostering the fields of feature engineering and representation learning. However, automated approaches for feature learning are typically limited with respect to incorporating prior knowledge, identifying interactions among variables, and choosing evaluation metrics to ensure that the models are reliable. To improve on these limitations, this paper contributes a novel visual analytics framework, namely TimeTuner, designed to help analysts understand how model behaviors are associated with localized correlations, stationarity, and granularity of time-series representations. The system mainly consists of the following two-stage technique: We first leverage counterfactual explanations to connect the relationships among time-series representations, multivariate features and model predictions. Next, we design multiple coordinated views including a partition-based correlation matrix and juxtaposed bivariate stripes, and provide a set of interactions that allow users to step into the transformation selection process, navigate through the feature space, and reason the model performance. We instantiate TimeTuner with two transformation methods of smoothing and sampling, and demonstrate its applicability on real-world time-series forecasting of univariate sunspots and multivariate air pollutants. Feedback from domain experts indicates that our system can help characterize time-series representations and guide the feature engineering processes.","1941-0506","","10.1109/TVCG.2023.3327389","National Natural Science Foundation of China(grant numbers:62172398); Guangdong Basic and Applied Basic Research Foundation(grant numbers:2021A1515011700); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10297593","Time-series forecasting;counterfactual explanation;visual analytics","Forecasting;Predictive models;Data visualization;Biological system modeling;Data models;Task analysis;Measurement","","","","67","IEEE","26 Oct 2023","","","IEEE","IEEE Journals"
"Visualizing Large-Scale Spatial Time Series with GeoChron","Z. Deng; S. Chen; T. Schreck; D. Deng; T. Tang; M. Xu; D. Weng; Y. Wu","State Key Lab of CAD&CG, Zhejiang University, China; School of Software Technology, Zhejiang University, China; Graz University of Technology, Austria; School of Software Technology, Zhejiang University, China; School of Art and Archaeology, Zhejiang University, China; School of Computer and Artificial Intelligence, Zhengzhou University, China; School of Software Technology, Zhejiang University, China; State Key Lab of CAD&CG, Zhejiang University, China","IEEE Transactions on Visualization and Computer Graphics","25 Dec 2023","2024","30","1","1194","1204","In geo-related fields such as urban informatics, atmospheric science, and geography, large-scale spatial time (ST) series (i.e., geo-referred time series) are collected for monitoring and understanding important spatiotemporal phenomena. ST series visualization is an effective means of understanding the data and reviewing spatiotemporal phenomena, which is a prerequisite for in-depth data analysis. However, visualizing these series is challenging due to their large scales, inherent dynamics, and spatiotemporal nature. In this study, we introduce the notion of patterns of evolution in ST series. Each evolution pattern is characterized by 1) a set of ST series that are close in space and 2) a time period when the trends of these ST series are correlated. We then leverage Storyline techniques by considering an analogy between evolution patterns and sessions, and finally design a novel visualization called GeoChron, which is capable of visualizing large-scale ST series in an evolution pattern-aware and narrative-preserving manner. GeoChron includes a mining framework to extract evolution patterns and two-level visualizations to enhance its visual scalability. We evaluate GeoChron with two case studies, an informal user study, an ablation study, parameter analysis, and running time analysis.","1941-0506","","10.1109/TVCG.2023.3327162","National Key R&D Program of China(grant numbers:2022YFE0137800); NSFC(grant numbers:U22A2032); Collaborative Innovation Center of Artificial Intelligence; MOE; Zhejiang Provincial Government (ZJU); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10297582","Spatiotemporal visualization;spatial time series;Storyline","Visualization;Market research;Spatiotemporal phenomena;Correlation;Data visualization;Time series analysis;Layout","","","","76","IEEE","26 Oct 2023","","","IEEE","IEEE Journals"
"HealthPrism: A Visual Analytics System for Exploring Children's Physical and Mental Health Profiles with Multimodal Data","Z. Jiang; H. Chen; R. Zhou; J. Deng; X. Zhang; R. Zhao; C. Xie; Y. Wang; E. C. H. Ngai","University of Hong Kong, China; University of Hong Kong, China; University of Hong Kong, China; University of Hong Kong, China; University of Hong Kong, China; University of Hong Kong, China; Tencent, China; Kellogg School of Management, Northwestern University, USA; University of Hong Kong, China","IEEE Transactions on Visualization and Computer Graphics","25 Dec 2023","2024","30","1","1205","1215","The correlation between children's personal and family characteristics (e.g., demographics and socioeconomic status) and their physical and mental health status has been extensively studied across various research domains, such as public health, medicine, and data science. Such studies can provide insights into the underlying factors affecting children's health and aid in the development of targeted interventions to improve their health outcomes. However, with the availability of multiple data sources, including context data (i.e., the background information of children) and motion data (i.e., sensor data measuring activities of children), new challenges have arisen due to the large-scale, heterogeneous, and multimodal nature of the data. Existing statistical hypothesis-based and learning model-based approaches have been inadequate for comprehensively analyzing the complex correlation between multimodal features and multi-dimensional health outcomes due to the limited information revealed. In this work, we first distill a set of design requirements from multiple levels through conducting a literature review and iteratively interviewing 11 experts from multiple domains (e.g., public health and medicine). Then, we propose HealthPrism, an interactive visual and analytics system for assisting researchers in exploring the importance and influence of various context and motion features on children's health status from multi-level perspectives. Within HealthPrism, a multimodal learning model with a gate mechanism is proposed for health profiling and cross-modality feature importance comparison. A set of visualization components is designed for experts to explore and understand multimodal data freely. We demonstrate the effectiveness and usability of HealthPrism through quantitative evaluation of the model performance, case studies, and expert interviews in associated domains.","1941-0506","","10.1109/TVCG.2023.3326943","GRF(grant numbers:17203320,17209822); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10294211","Visual Analytics;Health Profiling;Multimodal Learning;Context Data;Motion Data","Artificial intelligence;TV;Sun;Correlation;Germanium;Visual analytics;Pediatrics","","1","","70","IEEE","24 Oct 2023","","","IEEE","IEEE Journals"
"Marjorie: Visualizing Type 1 Diabetes Data to Support Pattern Exploration","A. Scimone; K. Eckelt; M. Streit; A. Hinterreiter","Johannes Kepler University Linz, Austria; Johannes Kepler University Linz, Austria; Johannes Kepler University Linz, Austria; Johannes Kepler University Linz, Austria","IEEE Transactions on Visualization and Computer Graphics","25 Dec 2023","2024","30","1","1216","1226","In this work we propose Marjorie, a visual analytics approach to address the challenge of analyzing patients' diabetes data during brief regular appointments with their diabetologists. Designed in consultation with diabetologists, Marjorie uses a combination of visual and algorithmic methods to support the exploration of patterns in the data. Patterns of interest include seasonal variations of the glucose profiles, and non-periodic patterns such as fluctuations around mealtimes or periods of hypoglycemia (i.e., glucose levels below the normal range). We introduce a unique representation of glucose data based on modified horizon graphs and hierarchical clustering of adjacent carbohydrate or insulin entries. Semantic zooming allows the exploration of patterns on different levels of temporal detail. We evaluated our solution in a case study, which demonstrated Marjorie's potential to provide valuable insights into therapy parameters and unfavorable eating habits, among others. The study results and informal feedback collected from target users suggest that Marjorie effectively supports patients and diabetologists in the joint exploration of patterns in diabetes data, potentially enabling more informed treatment decisions. A free copy of this paper and all supplemental materials are available at https://osf.io/34t8c/.","1941-0506","","10.1109/TVCG.2023.3326936","Austrian Research Promotion Agency(grant numbers:FFG 881844); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10294207","Design study;task analysis;diabetes;time series data;visual analytics;clustering","Glucose;Insulin;Diabetes;Data visualization;Blood;Time series analysis;Medical treatment","Humans;Diabetes Mellitus, Type 1;Computer Graphics;Insulin;Glucose","","","50","CCBY","24 Oct 2023","","","IEEE","IEEE Journals"
"Roses Have Thorns: Understanding the Downside of Oncological Care Delivery Through Visual Analytics and Sequential Rule Mining","C. Floricel; A. Wentzel; A. Mohamed; C. D. Fuller; G. Canahuate; G. E. Marai","University of Illinois Chicago, USA; University of Illinois Chicago, USA; M.D. Anderson Cancer Center at the University of Texas, USA; M.D. Anderson Cancer Center at the University of Texas, USA; University of Iowa, USA; University of Illinois Chicago, USA","IEEE Transactions on Visualization and Computer Graphics","25 Dec 2023","2024","30","1","1227","1237","Personalized head and neck cancer therapeutics have greatly improved survival rates for patients, but are often leading to understudied long-lasting symptoms which affect quality of life. Sequential rule mining (SRM) is a promising unsupervised machine learning method for predicting longitudinal patterns in temporal data which, however, can output many repetitive patterns that are difficult to interpret without the assistance of visual analytics. We present a data-driven, human-machine analysis visual system developed in collaboration with SRM model builders in cancer symptom research, which facilitates mechanistic knowledge discovery in large scale, multivariate cohort symptom data. Our system supports multivariate predictive modeling of post-treatment symptoms based on during-treatment symptoms. It supports this goal through an SRM, clustering, and aggregation back end, and a custom front end to help develop and tune the predictive models. The system also explains the resulting predictions in the context of therapeutic decisions typical in personalized care delivery. We evaluate the resulting models and system with an interdisciplinary group of modelers and head and neck oncology researchers. The results demonstrate that our system effectively supports clinical and symptom research.","1941-0506","","10.1109/TVCG.2023.3326939","NIH(grant numbers:NCI-R01-CA258827,NLM-R01-LM012527); NSF(grant numbers:CDSE-1854815,CNS-1828265); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10330756","Temporal Data;Life Sciences;Mixed Initiative Human-Machine Analysis;Data Clustering and Aggregation","Visualization;Cancer;Computational modeling;Data visualization;Data mining;Analytical models;Data models","Humans;Rosa;Quality of Life;Computer Graphics;Data Mining","","","82","IEEE","28 Nov 2023","","","IEEE","IEEE Journals"
"Leveraging Historical Medical Records as a Proxy via Multimodal Modeling and Visualization to Enrich Medical Diagnostic Learning","Y. Ouyang; Y. Wu; H. Wang; C. Zhang; F. Cheng; C. Jiang; L. Jin; Y. Cao; Q. Li","School of Information Science and Technology, ShanghaiTech University, and Shanghai Engineering Research Center of Intelligent Vision and Imaging, China; School of Information Science and Technology, ShanghaiTech University, and Shanghai Engineering Research Center of Intelligent Vision and Imaging, China; School of Information Science and Technology, ShanghaiTech University, and Shanghai Engineering Research Center of Intelligent Vision and Imaging, China; Department of Computer Science, University of Illinois at Urbana-Champaign, USA; Department of Computer Science, ETH Zürich, Switzerland; Zhongshan Hospital Fudan University, China; Zhongshan Hospital Fudan University, China; Zhongshan Hospital Fudan University, China; School of Information Science and Technology, ShanghaiTech University, and Shanghai Engineering Research Center of Intelligent Vision and Imaging, China","IEEE Transactions on Visualization and Computer Graphics","25 Dec 2023","2024","30","1","1238","1248","Simulation-based Medical Education (SBME) has been developed as a cost-effective means of enhancing the diagnostic skills of novice physicians and interns, thereby mitigating the need for resource-intensive mentor-apprentice training. However, feedback provided in most SBME is often directed towards improving the operational proficiency of learners, rather than providing summative medical diagnoses that result from experience and time. Additionally, the multimodal nature of medical data during diagnosis poses significant challenges for interns and novice physicians, including the tendency to overlook or over-rely on data from certain modalities, and difficulties in comprehending potential associations between modalities. To address these challenges, we present DiagnosisAssistant, a visual analytics system that leverages historical medical records as a proxy for multimodal modeling and visualization to enhance the learning experience of interns and novice physicians. The system employs elaborately designed visualizations to explore different modality data, offer diagnostic interpretive hints based on the constructed model, and enable comparative analyses of specific patients. Our approach is validated through two case studies and expert interviews, demonstrating its effectiveness in enhancing medical training.","1941-0506","","10.1109/TVCG.2023.3326929","National Natural Science Foundation of China(grant numbers:82001471); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10295394","Multimodal Medical Dataset;Visual Analytics;Explainable Machine Learning","Medical diagnostic imaging;Solid modeling;Computational modeling;Medical services;Data visualization;Data models;Training","Humans;Computer Graphics;Learning;Feedback;Education, Medical;Medical Records","","","74","IEEE","24 Oct 2023","","","IEEE","IEEE Journals"
"TROPHY: A Topologically Robust Physics-Informed Tracking Framework for Tropical Cyclones","L. Yan; H. Guo; T. Peterka; B. Wang; J. Wang","Argonne National Laboratory, USA; Ohio State University, USA; Argonne National Laboratory, USA; University of Utah, USA; Argonne National Laboratory, USA","IEEE Transactions on Visualization and Computer Graphics","25 Dec 2023","2024","30","1","1249","1259","Tropical cyclones (TCs) are among the most destructive weather systems. Realistically and efficiently detecting and tracking TCs are critical for assessing their impacts and risks. In particular, the eye is a signature feature of a mature TC. Therefore, knowing the eyes' locations and movements is crucial for both operational weather forecasts and climate risk assessments. Recently, a multilevel robustness framework has been introduced to study the critical points of time-varying vector fields. The framework quantifies the robustness (i.e., structural stability) of critical points across varying neighborhoods. By relating the multilevel robustness with critical point tracking, the framework has demonstrated its potential in cyclone tracking. An advantage is that it identifies cyclonic features using only 2D wind vector fields, which is encouraging as most tracking algorithms require multiple dynamic and thermodynamic variables at different altitudes. A disadvantage is that the framework does not scale well computationally for datasets containing a large number of cyclones. This paper introduces a topologically robust physics-informed tracking framework (TROPHY) for TC tracking. The main idea is to integrate physical knowledge of TC to drastically improve the computational efficiency of multilevel robustness framework for large-scale climate datasets. First, during preprocessing, we propose a physics-informed feature selection strategy to filter 90% of critical points that are short-lived and have low stability, thus preserving good candidates for TC tracking. Second, during in-processing, we impose constraints during the multilevel robustness computation to focus only on physics-informed neighborhoods of TCs. We apply TROPHY to 30 years of 2D wind fields from reanalysis data in ERA5 and generate a number of TC tracks. In comparison with the observed tracks, we demonstrate that TROPHY can capture TC characteristics (e.g., frequency, intensity, duration, latitudes with maximum intensity, and genesis) that are comparable to and sometimes even better than a well-validated TC tracking algorithm that requires multiple dynamic and thermodynamic scalar fields.","1941-0506","","10.1109/TVCG.2023.3326905","Wind Energy Technologies Office of the DOE. Argonne National Laboratory is a US Department of Energy laboratory managed by UChicago Argonne, LLC(grant numbers:DE-AC02-06CH11357); DOE(grant numbers:DE-SC0022753,DE-SC0023193,DE-SC0021015); NSF(grant numbers:IIS 2145499,IIS 1910733); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10309869","Feature tracking;robustness;topology-based methods in visualization;applications;climate science;tropical cyclones","Robustness;Meteorology;Topology;Heuristic algorithms;Feature extraction;Wind speed;Tropical cyclones","","","","56","IEEE","6 Nov 2023","","","IEEE","IEEE Journals"
"A Local Iterative Approach for the Extraction of 2D Manifolds from Strongly Curved and Folded Thin-Layer Structures","N. Klenert; V. Lepper; D. Baum","Zuse Institute Berlin, Germany; Agyptisches Museum und Papyrussammlung, Germany; Zuse Institute Berlin, Germany","IEEE Transactions on Visualization and Computer Graphics","25 Dec 2023","2024","30","1","1260","1270","Ridge surfaces represent important features for the analysis of 3-dimensional (3D) datasets in diverse applications and are often derived from varying underlying data including flow fields, geological fault data, and point data, but they can also be present in the original scalar images acquired using a plethora of imaging techniques. Our work is motivated by the analysis of image data acquired using micro-computed tomography ($\mu\text{CT}$) of ancient, rolled and folded thin-layer structures such as papyrus, parchment, and paper as well as silver and lead sheets. From these documents we know that they are 2-dimensional (2D) in nature. Hence, we are particularly interested in reconstructing 2D manifolds that approximate the document's structure. The image data from which we want to reconstruct the 2D manifolds are often very noisy and represent folded, densely-layered structures with many artifacts, such as ruptures or layer splitting and merging. Previous ridge-surface extraction methods fail to extract the desired 2D manifold for such challenging data. We have therefore developed a novel method to extract 2D manifolds. The proposed method uses a local fast marching scheme in combination with a separation of the region covered by fast marching into two sub-regions. The 2D manifold of interest is then extracted as the surface separating the two sub-regions. The local scheme can be applied for both automatic propagation as well as interactive analysis. We demonstrate the applicability and robustness of our method on both artificial data as well as real-world data including folded silver and papyrus sheets.","1941-0506","","10.1109/TVCG.2023.3327403","German Research Foundation (DFG)(grant numbers:BA 5042/2-1,LE 1837/2-1); VolkswagenStiftung (Az 92029) and the European Research Council (Project “ELEPHANTINE”(grant numbers:ID 637692); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10309981","Ridge surface;crease surface;2D manifold extraction;fast marching;virtual unfolding;historical documents","Faces;Manifolds;Silver;Data mining;Surface reconstruction;Feature extraction;Topology","","","","42","IEEE","6 Nov 2023","","","IEEE","IEEE Journals"
"A Task-Parallel Approach for Localized Topological Data Structures","G. Liu; F. Iuricich","School of Computing, Clemson University, USA; School of Computing, Clemson University, USA","IEEE Transactions on Visualization and Computer Graphics","25 Dec 2023","2024","30","1","1271","1281","Unstructured meshes are characterized by data points irregularly distributed in the Euclidian space. Due to the irregular nature of these data, computing connectivity information between the mesh elements requires much more time and memory than on uniformly distributed data. To lower storage costs, dynamic data structures have been proposed. These data structures compute connectivity information on the fly and discard them when no longer needed. However, on-the-fly computation slows down algorithms and results in a negative impact on the time performance. To address this issue, we propose a new task-parallel approach to proactively compute mesh connectivity. Unlike previous approaches implementing data-parallel models, where all threads run the same type of instructions, our task-parallel approach allows threads to run different functions. Specifically, some threads run the algorithm of choice while other threads compute connectivity information before they are actually needed. The approach was implemented in the new Accelerated Clustered TOPOlogical (ACTOPO) data structure, which can support any processing algorithm requiring mesh connectivity information. Our experiments show that ACTOPO combines the benefits of state-of-the-art memory-efficient (TTK CompactTriangulation) and time-efficient (TTK ExplicitTriangulation) topological data structures. It occupies a similar amount of memory as TTK CompactTriangulation while providing up to 5x speedup. Moreover, it achieves comparable time performance as TTK ExplicitTriangulation while using only half of the memory space.","1941-0506","","10.1109/TVCG.2023.3327182","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10302662","Data structures;parallel computation;topological data analysis;simplicial complex","Data structures;Task analysis;Faces;Memory management;Instruction sets;Computational modeling;Graphics processing units","","","","59","IEEE","31 Oct 2023","","","IEEE","IEEE Journals"
"Global Topology of 3D Symmetric Tensor Fields","S. -H. Hung; Y. Zhang; E. Zhang","School of Electrical Engineering and Computer Science, Oregon State University, USA; School of Electrical Engineering and Computer Science, Oregon State University, USA; School of Electrical Engineering and Computer Science, Oregon State University, USA","IEEE Transactions on Visualization and Computer Graphics","25 Dec 2023","2024","30","1","1282","1291","There have been recent advances in the analysis and visualization of 3D symmetric tensor fields, with a focus on the robust extraction of tensor field topology. However, topological features such as degenerate curves and neutral surfaces do not live in isolation. Instead, they intriguingly interact with each other. In this paper, we introduce the notion of topological graph for 3D symmetric tensor fields to facilitate global topological analysis of such fields. The nodes of the graph include degenerate curves and regions bounded by neutral surfaces in the domain. The edges in the graph denote the adjacency information between the regions and degenerate curves. In addition, we observe that a degenerate curve can be a loop and even a knot and that two degenerate curves (whether in the same region or not) can form a link. We provide a definition and theoretical analysis of individual degenerate curves in order to help understand why knots and links may occur. Moreover, we differentiate between wedges and trisectors, thus making the analysis more detailed about degenerate curves. We incorporate this information into the topological graph. Such a graph can not only reveal the global structure in a 3D symmetric tensor field but also allow two symmetric tensor fields to be compared. We demonstrate our approach by applying it to solid mechanics and material science data sets.","1941-0506","","10.1109/TVCG.2023.3326933","NSF(grant numbers:1619383); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10294203","Tensor field visualization;3D symmetric tensor fields;global tensor field topology;topological graphs;degenerate curves;neutral surfaces;wedges and trisectors","Tensors;Structural rings;Three-dimensional displays;Topology;Stress;Feature extraction;Data visualization","","","","38","IEEE","24 Oct 2023","","","IEEE","IEEE Journals"
"Interactive Design and Optics-Based Visualization of Arbitrary Non-Euclidean Kaleidoscopic Orbifolds","J. Zheng; E. Zhang; Y. Zhang","Oregon State University, USA; Oregon State University, USA; Oregon State University, USA","IEEE Transactions on Visualization and Computer Graphics","25 Dec 2023","2024","30","1","1292","1301","Orbifolds are a modern mathematical concept that arises in the research of hyperbolic geometry with applications in computer graphics and visualization. In this paper, we make use of rooms with mirrors as the visual metaphor for orbifolds. Given any arbitrary two-dimensional kaleidoscopic orbifold, we provide an algorithm to construct a Euclidean, spherical, or hyperbolic polygon to match the orbifold. This polygon is then used to create a room for which the polygon serves as the floor and the ceiling. With our system that implements Möbius transformations, the user can interactively edit the scene and see the reflections of the edited objects. To correctly visualize non-Euclidean orbifolds, we adapt the rendering algorithms to account for the geodesics in these spaces, which light rays follow. Our interactive orbifold design system allows the user to create arbitrary two-dimensional kaleidoscopic orbifolds. In addition, our mirror-based orbifold visualization approach has the potential of helping our users gain insight on the orbifold, including its orbifold notation as well as its universal cover, which can also be the spherical space and the hyperbolic space.","1941-0506","","10.1109/TVCG.2023.3326927","NSF(grant numbers:1619383); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10294217","Kaleidoscopic Orbifolds;Orbifold Visualization;Math Visualization;Orbifold Construction;Spherical Geometry;Hyperbolic Geometry","Visualization;Mirrors;Rendering (computer graphics);Geometry;Electronic mail;Topology;Deformation","","","","36","IEEE","24 Oct 2023","","","IEEE","IEEE Journals"
"TopoSZ: Preserving Topology in Error-Bounded Lossy Compression","L. Yan; X. Liang; H. Guo; B. Wang","Argonne National Laboratory, USA; University of Kentucky, USA; Ohio State University, USA; University of Utah, USA","IEEE Transactions on Visualization and Computer Graphics","25 Dec 2023","2024","30","1","1302","1312","Existing error-bounded lossy compression techniques control the pointwise error during compression to guarantee the integrity of the decompressed data. However, they typically do not explicitly preserve the topological features in data. When performing post hoc analysis with decompressed data using topological methods, preserving topology in the compression process to obtain topologically consistent and correct scientific insights is desirable. In this paper, we introduce TopoSZ, an error-bounded lossy compression method that preserves the topological features in 2D and 3D scalar fields. Specifically, we aim to preserve the types and locations of local extrema as well as the level set relations among critical points captured by contour trees in the decompressed data. The main idea is to derive topological constraints from contour-tree-induced segmentation from the data domain, and incorporate such constraints with a customized error-controlled quantization strategy from the SZ compressor (version 1.4). Our method allows users to control the pointwise error and the loss of topological features during the compression process with a global error bound and a persistence threshold.","1941-0506","","10.1109/TVCG.2023.3326920","DOE(grant numbers:DE-SC0023157,DE-SC0022753,DE-SC0021015); NSF(grant numbers:IIS-1910733,IIS-2145499,OAC-2311878,OAC-2330367); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10309863","Lossy compression;contour tree;topology preservation;topological data analysis;topology in visualization","Quantization (signal);Topology;Image coding;Encoding;Level set;Three-dimensional displays;Error correction","","","","68","IEEE","6 Nov 2023","","","IEEE","IEEE Journals"
